5674,ARISTEO,PERRO,HEMBRA,48995,NA,49025,BIEN ,
5675,ARIS ,GATO,MACHO,48996,NA,49026,MAL,
5676,BUCCKY,PERRO,HEMBRA,48997,A,49027,MAL,
5677,ANDREO,GATO,MACHO,48998,NA,49028,BIEN ,
5678,AGUSTINO,PERRO,MACHO,48999,NA,49029,BIEN ,
5679,ARTURO,PERRO,HEMBRA,49000,A,49030,BIEN ,
5680,ADREI,PERRO,HEMBRA,49001,A,49031,BIEN ,
5681,ARCHIE,GATO,MACHO,49002,NA,49032,MAL,
5682,RODOLFO,GATO,MACHO,49003,A,49033,MAL,
5683,PEPE,PERRO,MACHO,49004,NA,49034,MAL,
5684,IMANOL,GATO,HEMBRA ,49005,A,49035,MUY BIEN ,
5685,ALMO,GATO,MACHO,49006,A,49036,BIEN ,
5686,ABEL,PERRO,MACHO,49007,NA,49037,BIEN ,
5687,ROMEO,GATO,MACHO,49008,A,49038,BIEN ,
5688,ANDREU,PERRO,HEMBRA,49009,NA,49039,MUY MAL,
5689,FELI ,GATO,HEMBRA,49010,NA,49040,MY BIEN ,
5690,TRITAN,GATO ,MACHO,49011,A,49041,MAL,
5691,ISAAC,GATO ,HEMBRA,49012,A,49042,BIEN ,
5692,MARCO,GATO,MACHO,49013,A,49043,BIEN ,
5693,DEAN,GATO,HEMBRA,49014,NA,49044,MAL ,
5694,DIDAC,PERRO,MACHO,49015,A,49045,MUY BIEN ,
5695,DINO,PERRO,MACHO,49016,NA,49046,MUY BIEN ,
5696,JULY,PERRO,HEMBRA,49017,NA,49047,MUY BIEN ,
5697,DIONISIO,PERRO,MACHO,49018,A,49048,MUY MAL,
5698,ASIER,PERRO,HEMBRA,49019,A,49049,MUY MAL,
5699,DOROTEO,GATO,MACHO,49020,A,49050,MAL,
5700,OLIVER,PERRO,MACHO,49021,NA,49051,MAL,
5701,DAMIAN,PERRO,HEMBRA,49022,NA,49052,BIEN,
5702,LUCO,GATO,MACHO,49023,A,49053,BIEN,
5703,NICO,PERRO,HEMBRA,49024,A,49054,BIEN,
5704,GUNNAR,GATO,HEMBRA,49025,A,49055,BIEN ,
5705,NESTOR,GATO,HEMBRA,49026,A,49056,MUY MAL,
5706,LUCKY,PERRO,MACHO,49027,A,49057,BIEN,
5707,GABRIEL,GATO ,MACHO,49028,A,49058,MAL,
5708,SOLO,GATO,MACHO,49029,A,49059,MUY MAL,
5709,LORCA,PERRO,MACHO,49030,NA,49060,MUY BIEN,
5710,SATO,GATO,MACHO,49031,NA,49061,MAL,
5711,HARLEY,PERRO,HEMBRA,49032,A,49062,BIEN,
5712,GODJA,PERRO,MACHO,49033,A,49063,BIEN ,
5713,BARTOLO,GATO,MACHO,49034,A,49064,MUY BIEN ,
5714,AUSTIN,PERRO,HEMBRA,49035,A,49065,MUY BIEN ,
5715,AHARÓN,PERRO,HEMBRA,49036,A,49066,MUY MAL,
5716,AXEL,GATO,MACHO,49037,A,49067,MAL ,
5717,ABEL,GATO,MACHO,49038,NA,49068,MAL ,
5718,BAILEY,PERRO,MACHO,49039,NA,49069,BIEN ,
5719,ABELARDO,GATO,MACHO,49040,NA,49070,BIEN ,
5720,BRANDY ,PERRO,HEMBRA ,49041,A,49071,MAL,
5721,ABIGAL,GATO,HEMBRA,49042,NA,49072,MAL,
5722,MAX,GATO,HEMBRA,49043,NA,49073,BIEN ,
5723,ABRAHAM,GATO,MACHO,49044,NA,49074,BIEN ,
5724,COOPER,PERRO,HEMBRA,49045,NA,49075,BIEN ,
5725,ABSALON,PERRO,MACHO,49046,A,49076,BIEN ,
5726,LINDO,GATO,MACHO,49047,A,49077,MAL,
5727,ADALBERTO,PERRO,HEMBRA,49048,A,49078,MAL,
5728,LILO,GATO,MACHO,49049,A,49079,MAL,
5729,ADINO,PERRO,MACHO,49050,A,49080,MUY BIEN ,
5730,BRUDDY,PERRO,MACHO,49051,A,49081,BIEN ,
5731,ADELARDO,PERRO,HEMBRA,49052,A,49082,BIEN ,
5732,AMI,GATO,MACHO,49053,NA,49083,BIEN ,
5733,ADULFO,GATO,MACHO,49054,NA,49084,MUY MAL,
5734,ROCKY,PERRO,HEMBRA,49055,NA,49085,MY BIEN ,
5735,ADOLFO,GATO,MACHO,49056,NA,49086,MAL,
5736,OSO,GATO,HEMBRA,49057,NA,49087,BIEN ,
5737,ADONIS,PERRO,MACHO,49058,NA,49088,BIEN ,
5738,NEAR,GATO,MACHO,49059,A,49089,MAL ,
5739,ADRIAN,PERRO,HEMBRA,49060,A,49090,MUY BIEN ,
5740,BEAR,GATO,HEMBRA,49061,A,49091,MUY BIEN ,
5741,JACK,GATO ,MACHO,49062,A,49092,MUY BIEN ,
5742,ADRIANO,GATO ,MACHO,49063,A,49093,MUY MAL,
5743,OLIVER,GATO,MACHO,49064,A,49094,MUY MAL,
5744,AGAMENON,GATO,HEMBRA ,49065,NA,49095,MAL,
5745,BOCHITO ,PERRO,MACHO,49066,NA,49096,MAL,
5746,BUTCH ,PERRO,MACHO,49067,A,49097,BIEN,
5747,TEDDY,PERRO,MACHO,49068,A,49098,BIEN,
5748,BUZZ,PERRO,HEMBRA,49069,A,49099,BIEN,
5749,BOOMER,PERRO,HEMBRA,49070,NA,49100,MY BIEN ,
5750,BYRON,GATO,MACHO,49071,A,49101,MAL,
5751,LEO,PERRO,HEMBRA,49072,NA,49102,BIEN ,
5752,CANDENCE,PERRO,MACHO,49073,A,49103,BIEN ,
5753,NACHI,GATO,HEMBRA,49074,NA,49104,MAL ,
5754,CESAR,PERRO,MACHO,49075,NA,49105,MUY BIEN ,
5755,NACHO,GATO,MACHO,49076,NA,49106,MUY BIEN ,
5756,CAIN ,GATO,HEMBRA,49077,A,49107,BIEN,
5757,SAMY,PERRO,MACHO,49078,A,49108,MUY BIEN,
5758,CHEER,GATO ,HEMBRA,49079,A,49109,MAL,
5759,JOSEBA,GATO,MACHO,49080,A,49110,BIEN,
5760,CHESTER,PERRO,MACHO,49081,A,49111,MAL,
5761,CAYO,GATO,HEMBRA,49082,NA,49112,BIEN,
5762,CASH,PERRO,MACHO,49083,A,49113,MUY MAL,
5763,CAYITO,PERRO,HEMBRA,49084,A,49114,MAL,
5764,CASPER,GATO,HEMBRA,49085,NA,49115,MUY BIEN,
5765,CAYETANO,PERRO,HEMBRA,49086,NA,49116,BIEN,
5766,HANERY,PERRO,MACHO,49087,A,49117,MAL,
5767,FIDEL,GATO,MACHO,49088,A,49118,MAL,
5768,KODA,GATO,MACHO,49089,NA,49119,MAL,
5769,ANTON,PERRO,MACHO,49090,NA,49120,BIEN,
5770,KJACKSON,GATO,MACHO,49091,A,49121,MAL,
5771,GOYO,PERRO,HEMBRA,49092,A,49122,MUY BIEN,
5772,RILEY,GATO,MACHO,49093,A,49123,MUY MAL,
5773,GOYITO,GATO,MACHO,49094,NA,49124,MAL,
5774,ACE,GATO,HEMBRA,49095,NA,49125,MAL,
5775,BARKLEY,PERRO,HEMBRA,49096,NA,49126,BIEN,
5776,BARNIE,PERRO,MACHO,49097,A,49127,BIEN,
5777,CHEWWY,GATO,MACHO,49098,A,49128,MAL ,
5778,BARON ,PERRO,MACHO,49099,A,49129,MAL,
5779,BANDIT,GATO,MACHO,49100,A,49130,MAL,
5780,BARRY,PERRO,HEMBRA ,49101,NA,49131,BIEN,
5781,BAXTER,PERRO,HEMBRA,49102,NA,49132,MUY MAL,
5782,SCOUT,PERRO,HEMBRA,49103,NA,49133,MAL,
5783,CHECO,GATO,MACHO,49104,NA,49134,MAL,
5784,BASIL,GATO,HEMBRA,49105,A,49135,MAL,
5785,JONATHAN,PERRO,MACHO,49106,A,49136,MUY BIEN ,
5786,RAUL,GATO,MACHO,49107,A,49137,MAL ,
5787,BEAN,GATO,HEMBRA,49108,NA,49138,MAL,
5788,BENNY,PERRO,MACHO,49109,NA,49139,MAL,
5789,KARIM,GATO,MACHO,49110,NA,49140,MAL,
5790,BENSON ,PERRO,MACHO,49111,NA,49141,MAL,
5791,BARULIO,GATO,HEMBRA,49112,NA,49142,MUY BIEN ,
5792,BRAULIO,GATO ,MACHO,49113,A,49143,MUY MAL,
5793,BENTLEY,GATO ,MACHO,49114,A,49144,BIEN,
5794,GERARD,GATO,HEMBRA,49115,NA,49145,BIEN,
5795,BERNARD,GATO,MACHO,49116,A,49146,MAL,
5796,HERNAN,PERRO,HEMBRA,49117,A,49147,MUY MAL,
5797,BILLY,PERRO,MACHO,49118,A,49148,MUY BIEN,
5798,CHENTE,PERRO,MACHO,49119,A,49149,MAL,
5799,BEN,PERRO,HEMBRA,49120,NA,49150,MAL,
5800,JAIRO,PERRO,HEMBRA,49121,NA,49151,BIEN,
5801,TOMAS,GATO,MACHO,49122,NA,49152,BIEN,
5802,ERIK,PERRO,MACHO,49123,A,49153,BIEN ,
5803,MATIAS,PERRO,MACHO,49124,A,49154,MUY BIEN ,
5804,AGAPITO,GATO,HEMBRA ,49125,A,49155,MUY MAL,
5805,SAIMON,PERRO,MACHO,49126,A,49156,MAL,
5806,RENE,GATO,MACHO,49127,A,49157,MAL,
5807,RAMON,GATO,MACHO,49128,A,49158,BIEN,
5808,ROBERT,PERRO,HEMBRA,49129,A,49159,MUY MAL,
5809,LOLO,GATO ,HEMBRA,49130,A,49160,BIEN ,
5810,APOLO,GATO,MACHO,49131,A,49161,MAL,
5811,ALDO,PERRO,HEMBRA,49132,NA,49162,MAL,
5812,BUSTER,GATO,MACHO,49133,NA,49163,MUY BIEN ,
5813,BENJA,PERRO,HEMBRA,49134,NA,49164,MUY MAL,
5814,MANU,PERRO,MACHO,49135,NA,49165,MUY MAL,
5815,LUCIO,GATO,MACHO,49136,NA,49166,MAL,
5816,OCTAVIO,PERRO,HEMBRA,49137,A,49167,MAL,
5817,MANU,PERRO,MACHO,49138,A,49168,BIEN,
5818,AURELIO,GATO,HEMBRA,49139,A,49169,BIEN,
5819,OSCAR,GATO,MACHO,49140,A,49170,BIEN,
5820,CIPER,PERRO,MACHO,49141,NA,49171,BIEN ,
5821,DARWIN,GATO,HEMBRA,49142,NA,49172,MUY MAL,
5822,AERO,PERRO,MACHO,49143,NA,49173,BIEN,
5823,ALONSO,GATO,HEMBRA,49144,NA,49174,MAL,
5824,LALO,GATO,HEMBRA,49145,A,49175,MUY MAL,
5825,GEORGE,GATO,HEMBRA,49146,A,49176,MUY BIEN,
5826,ADRIA,PERRO,MACHO,49147,A,49177,MAL,
5827,JORGE,PERRO,MACHO,49148,A,49178,BIEN,
5828,RAFA,GATO,MACHO,49149,A,49179,BIEN ,
5829,BRANDO,PERRO,MACHO,49150,A,49180,MUY BIEN ,
5830,ORIOL,GATO,MACHO,49151,A,49181,MUY BIEN ,
5831,FELIX,PERRO,HEMBRA,49152,A,49182,MUY MAL,
5832,IKER,PERRO,MACHO,49153,A,49183,MAL ,
5833,JACOBO,PERRO,MACHO,49154,A,49184,MAL ,
5834,MIKEL,GATO,HEMBRA,49155,A,49185,BIEN ,
5835,BOCO,GATO,HEMBRA,49156,NA,49186,BIEN ,
5836,ALEXANDER,PERRO,MACHO,49157,NA,49187,MAL,
5837,KIKO,GATO,MACHO,49158,NA,49188,MAL,
5838,ALFIE,GATO,MACHO,49159,NA,49189,BIEN ,
5839,MARIO,PERRO,MACHO,49160,NA,49190,BIEN ,
5840,ALFORD,GATO,HEMBRA ,49161,NA,49191,BIEN ,
5841,FERNANDO,PERRO,HEMBRA,49162,NA,49192,BIEN ,
5842,ALI,GATO,HEMBRA,49163,NA,49193,MAL,
5843,AGUSTIN,GATO ,MACHO,49164,A,49194,MAL,
5844,ALISTAR,GATO ,HEMBRA,49165,A,49195,MAL,
5845,ELIAN,GATO,MACHO,49166,A,49196,MUY BIEN ,
5846,ALVIN,GATO,MACHO,49167,A,49197,BIEN ,
5847,BOOMER,PERRO,HEMBRA,49168,A,49198,BIEN ,
5848,AMOS,PERRO,MACHO,49169,A,49199,BIEN ,
5849,BOWIE,PERRO,MACHO,49170,NA,49200,MUY MAL,
5850,ANDRE,PERRO,MACHO,49171,NA,49201,MY BIEN ,
5851,BRADFORD,PERRO,HEMBRA,49172,NA,49202,MAL,
5852,ARISTEO,GATO,MACHO,49173,NA,49203,BIEN ,
5853,BRADLEY,PERRO,MACHO,49174,A,49204,BIEN ,
5854,ALM,PERRO,HEMBRA,49175,A,49205,MAL ,
5855,BRADY,GATO,MACHO,49176,A,49206,MUY BIEN ,
5856,MATI,PERRO,HEMBRA,49177,A,49207,MUY BIEN ,
5857,BRAXON,GATO,MACHO,49178,A,49208,MUY BIEN ,
5858,CHARLIE,GATO,MACHO,49179,A,49209,MUY MAL,
5859,BROCK,PERRO,HEMBRA,49180,NA,49210,MUY MAL,
5860,CHOCHO,GATO ,HEMBRA,49181,NA,49211,MAL,
5861,BRIHAN,GATO,MACHO,49182,NA,49212,MAL,
5862,LUCAS,PERRO,MACHO,49183,A,49213,BIEN,
5863,BALU,GATO,MACHO,49184,A,49214,BIEN,
5864,SANTI,PERRO,HEMBRA ,49185,NA,49215,BIEN,
5865,BROWNIE,PERRO,MACHO,49186,NA,49216,BIEN ,
5866,BETO,GATO,MACHO,49187,A,49217,MUY MAL,
5867,BRUCE,PERRO,MACHO,49188,A,49218,BIEN,
5868,XIMO,PERRO,HEMBRA,49189,A,49219,MAL,
5869,BRUTUS,GATO,HEMBRA,49190,A,49220,MUY MAL,
5870,BORJA,GATO,MACHO,49191,A,49221,MUY BIEN,
5871,BRYCE,PERRO,HEMBRA,49192,A,49222,MAL,
5872,ANDY,GATO,MACHO,49193,NA,49223,BIEN,
5873,BUBA,PERRO,HEMBRA,49194,NA,49224,BIEN ,
5874,ARISTEO,GATO,MACHO,49195,A,49225,MUY BIEN ,
5875,ARIS ,GATO,MACHO,49196,NA,49226,MUY BIEN ,
5876,BUCCKY,GATO,HEMBRA,49197,NA,49227,MUY MAL,
5877,ANDREO,PERRO,MACHO,49198,A,49228,MAL ,
5878,AGUSTINO,PERRO,HEMBRA,49199,A,49229,MAL ,
5879,ARTURO,GATO,MACHO,49200,NA,49230,BIEN ,
5880,ADREI,PERRO,MACHO,49201,A,49231,BIEN ,
5881,ARCHIE,GATO,HEMBRA,49202,NA,49232,MAL,
5882,RODOLFO,PERRO,MACHO,49203,A,49233,MAL,
5883,PEPE,PERRO,HEMBRA,49204,A,49234,BIEN ,
5884,IMANOL,PERRO,HEMBRA,49205,NA,49235,BIEN ,
5885,ALMO,GATO,HEMBRA,49206,A,49236,BIEN ,
5886,ABEL,GATO,MACHO,49207,NA,49237,BIEN ,
5887,ROMEO,PERRO,MACHO,49208,NA,49238,MAL,
5888,ANDREU,GATO,MACHO,49209,A,49239,MAL,
5889,FELI ,GATO,MACHO,49210,A,49240,MAL,
5890,TRITAN,PERRO,MACHO,49211,A,49241,MUY BIEN ,
5891,ISAAC,GATO,HEMBRA,49212,NA,49242,BIEN ,
5892,MARCO,PERRO,MACHO,49213,A,49243,BIEN ,
5893,DEAN,GATO,MACHO,49214,NA,49244,BIEN ,
5894,DIDAC,GATO ,HEMBRA,49215,NA,49245,MUY MAL,
5895,DINO,GATO ,HEMBRA,49216,A,49246,MY BIEN ,
5896,JULY,GATO,MACHO,49217,A,49247,MAL,
5897,DIONISIO,GATO,MACHO,49218,A,49248,BIEN ,
5898,ASIER,PERRO,MACHO,49219,NA,49249,BIEN ,
5899,DOROTEO,PERRO,MACHO,49220,NA,49250,MAL ,
5900,OLIVER,PERRO,HEMBRA ,49221,A,49251,MUY BIEN ,
5901,DAMIAN,PERRO,HEMBRA,49222,A,49252,MUY BIEN ,
5902,LUCO,PERRO,HEMBRA,49223,A,49253,MUY BIEN ,
5903,NICO,GATO,MACHO,49224,A,49254,MUY MAL,
5904,GUNNAR,PERRO,HEMBRA,49225,A,49255,MUY MAL,
5905,NESTOR,PERRO,MACHO,49226,A,49256,MAL,
5906,LUCKY,GATO,MACHO,49227,A,49257,MAL,
5907,GABRIEL,PERRO,HEMBRA,49228,NA,49258,BIEN,
5908,SOLO,GATO,MACHO,49229,NA,49259,BIEN,
5909,LORCA,GATO,MACHO,49230,A,49260,BIEN,
5910,SATO,PERRO,MACHO,49231,A,49261,MY BIEN ,
5911,HARLEY,GATO ,HEMBRA,49232,A,49262,MAL,
5912,GODJA,GATO,MACHO,49233,A,49263,BIEN ,
5913,BARTOLO,PERRO,MACHO,49234,A,49264,BIEN ,
5914,AUSTIN,GATO,HEMBRA,49235,A,49265,MAL ,
5915,AHARÓN,PERRO,MACHO,49236,NA,49266,MUY BIEN ,
5916,AXEL,PERRO,HEMBRA,49237,NA,49267,MUY BIEN ,
5917,ABEL,GATO,MACHO,49238,NA,49268,BIEN,
5918,BAILEY,PERRO,MACHO,49239,A,49269,MUY BIEN,
5919,ABELARDO,PERRO,HEMBRA,49240,NA,49270,MAL,
5920,BRANDY ,GATO,HEMBRA,49241,NA,49271,BIEN,
5921,ABIGAL,GATO,MACHO,49242,NA,49272,MAL,
5922,MAX,PERRO,MACHO,49243,NA,49273,BIEN,
5923,ABRAHAM,GATO,MACHO,49244,A,49274,MUY MAL,
5924,COOPER,PERRO,HEMBRA ,49245,A,49275,MAL,
5925,ABSALON,GATO,MACHO,49246,A,49276,MUY BIEN,
5926,LINDO,GATO,MACHO,49247,A,49277,BIEN,
5927,ADALBERTO,GATO,MACHO,49248,A,49278,MAL,
5928,LILO,PERRO,HEMBRA,49249,A,49279,MAL,
5929,ADINO,PERRO,HEMBRA,49250,A,49280,MAL,
5930,BRUDDY,GATO,MACHO,49251,NA,49281,BIEN,
5931,ADELARDO,PERRO,HEMBRA,49252,NA,49282,MAL,
5932,AMI,GATO,MACHO,49253,NA,49283,MUY BIEN,
5933,ADULFO,PERRO,HEMBRA,49254,NA,49284,MUY MAL,
5934,ROCKY,PERRO,MACHO,49255,NA,49285,MAL,
5935,ADOLFO,PERRO,MACHO,49256,NA,49286,MAL,
5936,OSO,GATO,HEMBRA,49257,A,49287,BIEN,
5937,ADONIS,GATO,MACHO,49258,A,49288,BIEN,
5938,NEAR,PERRO,HEMBRA,49259,A,49289,MAL ,
5939,ADRIAN,GATO,MACHO,49260,A,49290,MAL,
5940,BEAR,GATO,MACHO,49261,A,49291,MAL,
5941,JACK,PERRO,HEMBRA,49262,A,49292,BIEN,
5942,ADRIANO,GATO,MACHO,49263,NA,49293,MUY MAL,
5943,OLIVER,PERRO,HEMBRA,49264,NA,49294,MAL,
5944,AGAMENON,GATO,HEMBRA,49265,A,49295,MAL,
5945,BOCHITO ,GATO ,HEMBRA,49266,A,49296,MAL,
5946,BUTCH ,GATO ,MACHO,49267,A,49297,MUY BIEN ,
5947,TEDDY,GATO,MACHO,49268,NA,49298,MAL ,
5948,BUZZ,GATO,MACHO,49269,A,49299,MAL,
5949,BOOMER,PERRO,MACHO,49270,NA,49300,MAL,
5950,BYRON,PERRO,MACHO,49271,A,49301,MAL,
5951,LEO,PERRO,HEMBRA,49272,NA,49302,MAL,
5952,CANDENCE,PERRO,MACHO,49273,NA,49303,MUY BIEN ,
5953,NACHI,PERRO,MACHO,49274,NA,49304,MUY MAL,
5954,CESAR,GATO,HEMBRA,49275,A,49305,BIEN,
5955,NACHO,PERRO,HEMBRA,49276,A,49306,BIEN,
5956,CAIN ,PERRO,MACHO,49277,A,49307,MAL,
5957,SAMY,GATO,MACHO,49278,A,49308,MUY MAL,
5958,CHEER,PERRO,MACHO,49279,A,49309,MUY BIEN,
5959,JOSEBA,GATO,MACHO,49280,NA,49310,MAL,
5960,CHESTER,GATO,HEMBRA ,49281,A,49311,MAL,
5961,CAYO,PERRO,HEMBRA,49282,A,49312,BIEN,
5962,CASH,GATO ,HEMBRA,49283,NA,49313,BIEN,
5963,CAYITO,GATO,MACHO,49284,NA,49314,BIEN ,
5964,CASPER,PERRO,HEMBRA,49285,A,49315,MUY BIEN ,
5965,CAYETANO,GATO,MACHO,49286,A,49316,MUY MAL,
5966,HANERY,PERRO,MACHO,49287,NA,49317,MAL,
5967,FIDEL,PERRO,HEMBRA,49288,NA,49318,MAL,
5968,KODA,GATO,MACHO,49289,A,49319,BIEN,
5969,ANTON,PERRO,MACHO,49290,A,49320,MUY MAL,
5970,KJACKSON,PERRO,MACHO,49291,A,49321,BIEN ,
5971,GOYO,GATO,HEMBRA,49292,NA,49322,MAL,
5972,RILEY,GATO,MACHO,49293,NA,49323,MAL,
5973,GOYITO,PERRO,MACHO,49294,NA,49324,MUY BIEN ,
5974,ACE,GATO,HEMBRA,49295,A,49325,MUY MAL,
5975,BARKLEY,PERRO,MACHO,49296,A,49326,MUY MAL,
5976,BARNIE,GATO,HEMBRA,49297,A,49327,MAL,
5977,CHEWWY,GATO,MACHO,49298,A,49328,MAL,
5978,BARON ,GATO,MACHO,49299,NA,49329,BIEN,
5979,BANDIT,PERRO,HEMBRA,49300,NA,49330,BIEN,
5980,BARRY,PERRO,HEMBRA,49301,NA,49331,BIEN,
5981,BAXTER,GATO,MACHO,49302,NA,49332,BIEN ,
5982,SCOUT,PERRO,MACHO,49303,A,49333,MUY MAL,
5983,CHECO,GATO,MACHO,49304,A,49334,BIEN,
5984,BASIL,PERRO,HEMBRA ,49305,A,49335,MAL,
5985,JONATHAN,PERRO,MACHO,49306,NA,49336,MUY MAL,
5986,RAUL,PERRO,MACHO,49307,NA,49337,MUY BIEN,
5987,BEAN,GATO,MACHO,49308,NA,49338,MAL,
5988,BENNY,GATO,HEMBRA,49309,NA,49339,BIEN,
5989,KARIM,PERRO,HEMBRA,49310,NA,49340,BIEN ,
5990,BENSON ,GATO,MACHO,49311,A,49341,MUY BIEN ,
5991,BARULIO,GATO,HEMBRA,49312,A,49342,MUY BIEN ,
5992,BRAULIO,PERRO,MACHO,49313,NA,49343,MUY MAL,
5993,BENTLEY,GATO,HEMBRA,49314,NA,49344,MAL ,
5994,GERARD,PERRO,MACHO,49315,A,49345,MAL ,
5995,BERNARD,GATO,MACHO,49316,A,49346,BIEN ,
5996,HERNAN,GATO ,HEMBRA,49317,NA,49347,BIEN ,
5997,BILLY,GATO ,MACHO,49318,NA,49348,MAL,
5998,CHENTE,GATO,HEMBRA,49319,NA,49349,MAL,
5999,BEN,GATO,MACHO,49320,A,49350,BIEN ,
6000,JAIRO,PERRO,MACHO,49321,A,49351,BIEN ,
6001,SAIMON,PERRO,HEMBRA,49322,A,49352,BIEN,
6002,RENE,GATO,HEMBRA,49323,NA,49353,MUY BIEN,
6003,RAMON,GATO,MACHO,49324,A,49354,MAL,
6004,ROBERT,PERRO,HEMBRA,49325,A,49355,BIEN,
6005,LOLO,GATO,MACHO,49326,A,49356,MAL,
6006,APOLO,PERRO,MACHO,49327,A,49357,BIEN,
6007,ALDO,GATO,HEMBRA,49328,NA,49358,MUY MAL,
6008,BUSTER,GATO,MACHO,49329,NA,49359,MAL,
6009,BENJA,GATO,MACHO,49330,NA,49360,MUY BIEN,
6010,MANU,PERRO,MACHO,49331,A,49361,BIEN,
6011,LUCIO,PERRO,HEMBRA,49332,A,49362,MAL,
6012,OCTAVIO,GATO,MACHO,49333,A,49363,MAL,
6013,MANU,PERRO,MACHO,49334,A,49364,MAL,
6014,AURELIO,GATO,HEMBRA,49335,A,49365,BIEN,
6015,OSCAR,PERRO,MACHO,49336,A,49366,MAL,
6016,CIPER,PERRO,HEMBRA,49337,A,49367,MUY BIEN,
6017,DARWIN,PERRO,MACHO,49338,A,49368,MUY MAL,
6018,AERO,GATO,MACHO,49339,A,49369,MAL,
6019,ALONSO,GATO,HEMBRA,49340,NA,49370,MAL,
6020,LALO,PERRO,HEMBRA,49341,NA,49371,BIEN,
6021,GEORGE,GATO,MACHO,49342,NA,49372,BIEN,
6022,ADRIA,GATO,MACHO,49343,NA,49373,MAL ,
6023,JORGE,PERRO,MACHO,49344,NA,49374,MAL,
6024,RAFA,GATO,HEMBRA ,49345,A,49375,MAL,
6025,BRANDO,PERRO,MACHO,49346,A,49376,BIEN,
6026,ORIOL,GATO,MACHO,49347,A,49377,MUY MAL,
6027,FELIX,GATO ,MACHO,49348,A,49378,MAL,
6028,IKER,GATO ,HEMBRA,49349,NA,49379,MAL,
6029,JACOBO,GATO,HEMBRA,49350,NA,49380,MAL,
6030,MIKEL,GATO,MACHO,49351,NA,49381,MUY BIEN ,
6031,BOCO,PERRO,HEMBRA,49352,NA,49382,MAL ,
6032,ALEXANDER,PERRO,MACHO,49353,A,49383,MAL,
6033,KIKO,PERRO,HEMBRA,49354,A,49384,MAL,
6034,ALFIE,PERRO,MACHO,49355,A,49385,MAL,
6035,MARIO,PERRO,MACHO,49356,A,49386,MAL,
6036,ALFORD,GATO,HEMBRA,49357,A,49387,MUY BIEN ,
6037,FERNANDO,PERRO,MACHO,49358,A,49388,MUY MAL,
6038,ALI,PERRO,HEMBRA,49359,A,49389,BIEN,
6039,AGUSTIN,GATO,MACHO,49360,A,49390,BIEN,
6040,ALISTAR,PERRO,MACHO,49361,A,49391,MAL,
6041,ELIAN,GATO,HEMBRA,49362,A,49392,MUY MAL,
6042,ALVIN,GATO,MACHO,49363,A,49393,MUY BIEN,
6043,BOOMER,PERRO,HEMBRA,49364,NA,49394,MAL,
6044,AMOS,GATO ,HEMBRA,49365,NA,49395,MAL,
6045,BOWIE,GATO,HEMBRA,49366,NA,49396,BIEN,
6046,ANDRE,PERRO,MACHO,49367,NA,49397,BIEN,
6047,BRADFORD,GATO,MACHO,49368,NA,49398,BIEN ,
6048,ARISTEO,PERRO,MACHO,49369,NA,49399,MUY BIEN ,
6049,BRADLEY,PERRO,MACHO,49370,NA,49400,MUY MAL,
6050,ALM,GATO,MACHO,49371,NA,49401,MAL,
6051,BRADY,PERRO,HEMBRA,49372,A,49402,MAL,
6052,MATI,PERRO,MACHO,49373,A,49403,BIEN,
6053,BRAXON,GATO,MACHO,49374,A,49404,MUY MAL,
6054,CHARLIE,GATO,HEMBRA,49375,A,49405,BIEN ,
6055,BROCK,PERRO,HEMBRA,49376,A,49406,MAL,
6056,CHOCHO,GATO,MACHO,49377,A,49407,MAL,
6057,BRIHAN,PERRO,MACHO,49378,NA,49408,MUY BIEN ,
6058,LUCAS,GATO,MACHO,49379,NA,49409,MUY MAL,
6059,BALU,GATO,MACHO,49380,NA,49410,MUY MAL,
6060,SANTI,GATO,HEMBRA ,49381,NA,49411,MAL,
6061,BROWNIE,PERRO,HEMBRA,49382,A,49412,MAL,
6062,BETO,PERRO,HEMBRA,49383,A,49413,BIEN,
6063,BRUCE,GATO,MACHO,49384,A,49414,BIEN,
6064,XIMO,PERRO,HEMBRA,49385,A,49415,BIEN,
6065,BRUTUS,GATO,MACHO,49386,A,49416,BIEN ,
6066,BORJA,PERRO,MACHO,49387,A,49417,MUY MAL,
6067,BRYCE,PERRO,HEMBRA,49388,NA,49418,BIEN,
6068,ANDY,PERRO,MACHO,49389,NA,49419,MAL,
6069,BUBA,GATO,MACHO,49390,NA,49420,MUY MAL,
6070,ARISTEO,GATO,MACHO,49391,A,49421,MUY BIEN,
6071,ARIS ,PERRO,HEMBRA,49392,A,49422,MAL,
6072,BUCCKY,GATO,MACHO,49393,NA,49423,BIEN,
6073,ANDREO,GATO,MACHO,49394,NA,49424,BIEN ,
6074,AGUSTINO,PERRO,HEMBRA,49395,A,49425,MUY BIEN ,
6075,ARTURO,GATO,MACHO,49396,A,49426,MUY BIEN ,
6076,ADREI,PERRO,HEMBRA,49397,A,49427,MUY MAL,
6077,ARCHIE,GATO,MACHO,49398,A,49428,MAL ,
6078,RODOLFO,GATO ,MACHO,49399,A,49429,MAL ,
6079,PEPE,GATO ,HEMBRA,49400,A,49430,BIEN ,
6080,IMANOL,GATO,HEMBRA,49401,NA,49431,BIEN ,
6081,ALMO,GATO,MACHO,49402,NA,49432,MAL,
6082,ABEL,PERRO,MACHO,49403,A,49433,MAL,
